time,steam_flow,steam_p,steam_t,feedwater_t,o2,fluegas_t
2024-03-06 21:00:00,24.735,3.8443,406.54,103.83,8.98,193.5
2024-03-06 22:00:00,25.286,3.8681,404.41,103.8,8.35,190.8
2024-03-06 23:00:00,24.814,3.9336,397.31,104.23,7.2,170.6
2024-03-07 00:00:00,28.166,3.9438,400.33,101.47,7.03,193.1
2024-03-07 01:00:00,26.094,4.0474,396.84,103.24,9.01,199.3
2024-03-07 02:00:00,27.795,3.9401,402.99,104.25,7.69,188.7
2024-03-07 03:00:00,27.54,3.9213,403.35,104.93,8.8,186.5
2024-03-07 04:00:00,26.782,3.8681,399.5,101.92,7.47,194.4
2024-03-07 05:00:00,26.886,3.8434,396.11,102.58,7.24,205.8
2024-03-07 06:00:00,28.484,3.9896,398.98,102.54,7.44,177.0
2024-03-07 07:00:00,27.354,3.8611,402.6,102.6,8.13,161.7
2024-03-07 08:00:00,27.01,3.8945,400.08,103.19,8.0,190.5
2024-03-07 09:00:00,27.356,3.9702,399.03,105.3,9.12,200.4
2024-03-07 10:00:00,27.764,3.927,403.92,106.06,7.59,189.4
2024-03-07 11:00:00,28.572,3.924,396.61,104.31,8.66,195.7
2024-03-07 12:00:00,27.406,3.8949,399.27,102.37,8.44,194.1
2024-03-07 13:00:00,26.748,3.8645,398.03,103.57,9.46,191.8
2024-03-07 14:00:00,27.776,3.9054,400.56,103.91,6.68,201.5
2024-03-07 15:00:00,27.873,3.9316,401.76,105.69,7.71,198.0
2024-03-07 16:00:00,29.464,3.9804,401.21,101.82,6.05,186.0
2024-03-07 17:00:00,27.85,3.8844,401.45,104.99,8.84,204.5
2024-03-07 18:00:00,27.713,3.8874,399.59,102.97,10.39,200.9
2024-03-07 19:00:00,28.042,3.8388,396.68,104.54,8.62,198.0
2024-03-07 20:00:00,28.628,3.9365,399.78,104.05,8.75,203.6
2024-03-07 21:00:00,28.534,3.9409,406.94,103.49,8.41,183.9
2024-03-07 22:00:00,27.21,3.9966,396.77,104.04,7.96,193.2
2024-03-07 23:00:00,27.92,3.866,398.72,103.17,7.23,189.8
2024-03-08 00:00:00,25.09,3.8786,397.15,102.07,7.1,178.7
2024-03-08 01:00:00,24.788,3.8319,396.78,106.64,7.05,196.3
2024-03-08 02:00:00,27.718,3.9661,402.04,103.68,9.78,190.1
2024-03-08 03:00:00,25.639,3.8203,401.0,104.88,6.67,193.3
2024-03-08 04:00:00,25.894,3.9207,396.44,103.49,9.1,197.4
2024-03-08 05:00:00,24.53,3.917,394.67,104.96,9.07,213.5
2024-03-08 06:00:00,25.158,3.9008,399.78,102.76,7.31,195.6
2024-03-08 07:00:00,25.065,3.897,398.53,103.18,7.2,185.9
2024-03-08 08:00:00,26.26,3.97,406.09,101.64,7.03,198.8
2024-03-08 09:00:00,25.97,3.8675,402.12,104.15,6.83,195.2
2024-03-08 10:00:00,25.7,3.9042,401.03,101.56,8.73,191.0
2024-03-08 11:00:00,26.534,3.9156,401.07,102.96,7.05,193.9
2024-03-08 12:00:00,24.79,3.9215,399.71,100.86,8.34,199.2
2024-03-08 13:00:00,24.868,3.8517,400.76,103.28,7.96,177.6
2024-03-08 14:00:00,25.064,3.881,398.74,105.98,7.38,173.7
2024-03-08 15:00:00,24.585,3.8547,401.33,106.05,8.03,200.8
2024-03-08 16:00:00,24.875,3.9438,399.79,103.89,7.59,188.2
2024-03-08 17:00:00,26.265,3.8801,401.29,103.64,7.66,190.0
2024-03-08 18:00:00,23.919,3.9118,400.96,102.09,7.83,191.2
2024-03-08 19:00:00,24.632,3.9015,402.26,105.09,8.07,206.4
2024-03-08 20:00:00,26.207,3.8698,400.33,106.4,8.48,188.7
2024-03-08 21:00:00,26.158,3.9089,398.2,103.12,7.73,170.8
2024-03-08 22:00:00,25.199,3.8556,398.91,103.4,8.29,188.9
2024-03-08 23:00:00,25.267,3.9038,400.79,103.12,7.56,189.0
2024-03-09 00:00:00,24.994,3.919,395.07,102.92,7.65,173.6
2024-03-09 01:00:00,24.71,3.9398,397.09,102.98,8.82,184.2
2024-03-09 02:00:00,24.515,3.9017,399.5,104.7,8.23,177.2
2024-03-09 03:00:00,25.255,3.9073,404.1,104.83,7.54,200.9
2024-03-09 04:00:00,24.549,3.8752,399.85,103.86,7.63,190.3
2024-03-09 05:00:00,24.249,3.8622,405.22,101.86,8.86,192.0
2024-03-09 06:00:00,23.824,3.8622,394.34,102.83,8.88,163.2
2024-03-09 07:00:00,25.169,3.8973,396.21,103.04,8.94,183.4
2024-03-09 08:00:00,24.804,3.8502,398.66,104.29,8.49,176.3
2024-03-09 09:00:00,25.277,3.9475,398.3,104.85,7.34,195.6
2024-03-09 10:00:00,24.91,3.8923,402.48,105.3,8.14,188.3
2024-03-09 11:00:00,25.419,3.8966,406.96,100.29,8.79,203.3
2024-03-09 12:00:00,24.795,3.8102,401.87,104.0,8.5,203.4
2024-03-09 13:00:00,24.749,3.8875,402.02,103.26,7.58,191.8
2024-03-09 14:00:00,24.933,3.945,403.74,104.28,7.43,210.5
2024-03-09 15:00:00,26.458,3.9504,395.65,101.62,8.16,175.6
2024-03-09 16:00:00,25.335,3.9176,402.18,104.19,7.81,178.7
2024-03-09 17:00:00,23.458,3.9796,402.52,101.26,8.21,186.1
2024-03-09 18:00:00,25.251,3.9242,405.47,102.16,7.55,203.9
2024-03-09 19:00:00,24.467,3.9488,403.47,103.64,7.86,198.4
2024-03-09 20:00:00,23.938,3.8016,400.99,102.17,7.75,200.0
2024-03-09 21:00:00,25.553,3.9917,401.54,104.44,7.33,182.5
2024-03-09 22:00:00,22.608,3.9753,398.3,102.93,6.9,184.5
2024-03-09 23:00:00,24.505,3.8483,400.67,103.43,7.69,169.6
2024-03-10 00:00:00,24.817,3.9445,398.07,101.1,6.9,202.7
2024-03-10 01:00:00,26.168,3.8933,402.14,102.91,8.37,191.9
2024-03-10 02:00:00,25.111,3.8675,400.32,101.79,8.78,193.2
2024-03-10 03:00:00,24.278,3.8254,393.66,102.22,8.02,171.7
2024-03-10 04:00:00,24.73,3.8793,398.75,103.47,7.39,204.7
2024-03-10 05:00:00,24.996,3.9312,396.07,104.52,9.29,194.2
2024-03-10 06:00:00,23.871,3.9365,401.35,102.92,8.62,198.0
2024-03-10 07:00:00,25.177,3.9258,400.22,104.79,8.06,171.2
2024-03-10 08:00:00,25.752,3.8367,396.19,105.9,7.9,186.9
2024-03-10 09:00:00,23.396,3.8724,400.74,103.05,7.32,191.2
2024-03-10 10:00:00,25.094,3.8482,395.62,102.25,7.95,201.6
2024-03-10 11:00:00,25.249,3.8462,399.38,101.74,7.39,183.3
2024-03-10 12:00:00,25.783,3.9059,400.68,102.88,9.06,189.5
2024-03-10 13:00:00,25.048,3.9036,397.88,104.77,7.4,189.9
2024-03-10 14:00:00,26.854,3.952,402.0,103.5,7.44,185.8
2024-03-10 15:00:00,26.136,3.943,400.74,105.35,7.13,199.8
2024-03-10 16:00:00,23.946,3.8454,397.91,103.06,7.97,219.4
2024-03-10 17:00:00,25.29,3.9861,397.64,105.85,7.44,198.3
2024-03-10 18:00:00,25.773,3.9352,399.9,101.76,7.26,190.0
2024-03-10 19:00:00,26.183,3.8738,398.97,105.01,7.28,191.1
2024-03-10 20:00:00,25.581,3.9347,394.65,103.43,9.19,172.7
2024-03-10 21:00:00,25.386,3.8835,397.55,102.82,7.23,208.1
2024-03-10 22:00:00,25.671,3.926,398.05,101.67,8.7,197.5
2024-03-10 23:00:00,24.887,3.8412,404.45,104.87,7.88,196.6
2024-03-11 00:00:00,28.34,3.9422,403.29,105.19,7.91,182.6
2024-03-11 01:00:00,28.432,3.784,398.06,104.42,7.47,189.0
2024-03-11 02:00:00,26.948,3.9105,401.88,106.06,9.58,195.8
2024-03-11 03:00:00,27.129,3.915,398.45,103.33,8.08,197.3
2024-03-11 04:00:00,27.816,3.872,401.52,104.52,9.58,200.7
2024-03-11 05:00:00,27.849,3.8454,396.92,104.03,8.5,176.0
2024-03-11 06:00:00,27.279,3.9227,401.65,106.3,6.88,179.8
2024-03-11 07:00:00,27.381,3.8778,401.45,105.12,6.59,208.4
2024-03-11 08:00:00,28.292,3.8268,398.43,105.37,7.69,194.9
2024-03-11 09:00:00,26.252,3.9649,396.18,103.79,8.19,176.2
2024-03-11 10:00:00,27.158,3.912,402.05,101.81,9.08,181.8
2024-03-11 11:00:00,26.327,3.8744,401.92,103.59,7.81,195.0
2024-03-11 12:00:00,26.759,3.8716,397.96,103.51,8.14,201.9
2024-03-11 13:00:00,27.01,3.9528,402.32,106.2,8.2,186.6
2024-03-11 14:00:00,25.275,3.8901,401.38,104.95,6.77,182.5
2024-03-11 15:00:00,26.263,3.8759,402.32,104.85,8.96,175.3
2024-03-11 16:00:00,25.654,3.8987,397.85,103.98,8.0,198.0
2024-03-11 17:00:00,27.817,3.8727,401.07,104.78,9.13,193.2
2024-03-11 18:00:00,25.614,3.9187,399.06,101.92,8.82,184.2
2024-03-11 19:00:00,26.987,3.8724,400.21,104.51,8.39,210.2
2024-03-11 20:00:00,28.46,3.8734,402.93,106.04,8.71,195.7
2024-03-11 21:00:00,27.077,3.887,397.83,103.03,8.49,185.1
2024-03-11 22:00:00,27.741,3.8548,402.97,102.78,7.25,185.7
2024-03-11 23:00:00,28.346,3.9563,395.86,106.28,7.8,172.8
2024-03-12 00:00:00,29.077,3.8874,397.58,105.59,8.99,175.5
2024-03-12 01:00:00,28.175,3.8555,396.32,103.74,8.1,185.2
2024-03-12 02:00:00,26.666,3.8973,403.89,103.48,9.01,184.7
2024-03-12 03:00:00,27.675,3.9096,397.23,106.49,8.38,192.6
2024-03-12 04:00:00,27.604,3.9154,402.59,106.12,8.26,193.4
2024-03-12 05:00:00,27.285,3.8499,401.68,101.99,8.82,191.4
2024-03-12 06:00:00,26.652,3.9097,395.8,102.84,6.42,205.8
2024-03-12 07:00:00,27.267,3.8388,401.51,102.73,7.4,191.3
2024-03-12 08:00:00,28.379,3.9499,400.64,103.04,7.64,184.6
2024-03-12 09:00:00,27.667,3.8779,397.02,104.9,7.46,176.0
2024-03-12 10:00:00,28.523,3.9512,395.24,103.68,7.3,201.4
2024-03-12 11:00:00,27.287,3.9236,395.99,104.54,10.1,205.1
2024-03-12 12:00:00,28.53,3.9761,399.3,104.88,8.25,186.2
2024-03-12 13:00:00,27.506,3.9793,403.24,103.86,8.81,212.7
2024-03-12 14:00:00,27.003,3.8913,398.4,106.73,7.59,187.8
2024-03-12 15:00:00,26.412,3.8886,401.37,102.99,7.4,182.6
2024-03-12 16:00:00,28.68,3.9799,409.87,101.94,8.65,174.9
2024-03-12 17:00:00,27.165,3.8701,398.97,101.42,9.46,195.6
2024-03-12 18:00:00,27.493,3.8915,398.49,106.36,8.3,185.3
2024-03-12 19:00:00,28.662,3.9613,403.92,103.66,8.26,189.7
2024-03-12 20:00:00,29.06,3.9814,405.83,104.87,8.4,198.3
2024-03-12 21:00:00,26.326,3.9536,399.44,104.76,7.62,194.1
2024-03-12 22:00:00,28.859,3.9283,396.08,103.5,8.27,195.8
2024-03-12 23:00:00,27.401,3.8798,402.39,104.03,7.94,196.2
2024-03-13 00:00:00,23.759,3.8751,396.81,105.36,7.38,199.8
2024-03-13 01:00:00,23.101,3.9254,400.02,102.58,6.59,195.7
2024-03-13 02:00:00,23.225,3.9348,403.01,106.09,7.85,195.0
2024-03-13 03:00:00,22.924,3.9349,401.86,105.09,7.45,198.5
2024-03-13 04:00:00,22.781,3.9385,401.89,105.98,7.47,205.1
2024-03-13 05:00:00,22.544,3.9521,402.7,104.43,9.38,196.9
2024-03-13 06:00:00,22.262,3.9449,402.79,104.46,8.1,185.6
2024-03-13 07:00:00,24.25,3.9162,397.76,104.63,8.2,177.6
2024-03-13 08:00:00,23.521,3.8768,399.08,104.68,6.34,204.3
2024-03-13 09:00:00,23.684,3.9155,395.65,103.84,7.52,199.5
2024-03-13 10:00:00,24.075,3.8862,397.74,104.69,7.67,181.6
2024-03-13 11:00:00,24.688,3.9172,404.36,104.6,8.26,192.1
2024-03-13 12:00:00,23.597,3.8834,404.82,103.15,8.01,199.3
2024-03-13 13:00:00,24.87,3.9896,398.23,104.75,8.14,179.8
2024-03-13 14:00:00,23.893,3.8332,396.83,103.13,9.28,175.3
2024-03-13 15:00:00,24.603,3.7473,400.69,103.52,8.22,189.9
2024-03-13 16:00:00,23.122,3.8826,398.59,102.94,7.19,204.8
2024-03-13 17:00:00,23.551,3.9834,398.9,103.72,7.64,184.9
2024-03-13 18:00:00,23.246,3.9047,399.94,103.7,6.47,211.6
2024-03-13 19:00:00,23.579,3.9039,402.2,104.58,5.79,182.9
2024-03-13 20:00:00,23.651,3.8652,403.88,105.07,6.95,192.8
2024-03-13 21:00:00,24.609,3.8961,394.98,104.78,7.64,172.5
2024-03-13 22:00:00,23.157,3.8879,399.65,105.07,8.32,177.6
2024-03-13 23:00:00,23.63,3.9364,398.08,103.24,7.78,184.6
2024-03-14 00:00:00,24.53,3.9162,400.79,104.81,7.81,183.0
2024-03-14 01:00:00,25.825,3.9112,399.21,105.77,8.71,174.5
2024-03-14 02:00:00,25.323,3.8811,404.13,102.39,7.69,190.3
2024-03-14 03:00:00,27.03,3.8227,396.07,102.17,6.59,174.9
2024-03-14 04:00:00,24.9,3.8549,399.39,102.95,6.68,194.5
2024-03-14 05:00:00,25.944,3.8429,404.05,102.55,8.21,178.0
2024-03-14 06:00:00,24.947,3.9183,400.21,105.54,8.27,184.5
2024-03-14 07:00:00,26.656,3.8601,397.25,104.65,7.8,183.9
2024-03-14 08:00:00,25.511,3.8323,402.24,103.39,7.65,194.6
2024-03-14 09:00:00,24.143,3.9298,400.35,104.58,8.86,186.8
2024-03-14 10:00:00,25.653,3.9738,401.29,103.25,7.0,187.2
2024-03-14 11:00:00,26.231,3.909,402.02,105.21,7.74,169.4
2024-03-14 12:00:00,24.521,3.9625,397.12,105.15,8.49,183.9
2024-03-14 13:00:00,24.423,3.9631,399.57,105.8,7.78,178.5
2024-03-14 14:00:00,25.365,3.9023,399.84,105.7,8.25,184.1
2024-03-14 15:00:00,24.828,3.8477,403.58,103.89,8.9,195.2
2024-03-14 16:00:00,26.158,3.9419,397.51,102.29,7.37,180.7
2024-03-14 17:00:00,25.299,3.8598,398.82,106.65,7.63,196.0
2024-03-14 18:00:00,24.56,3.8403,407.16,105.78,8.25,184.8
2024-03-14 19:00:00,24.71,3.8726,406.24,102.78,7.18,185.3
2024-03-14 20:00:00,25.383,3.8943,398.86,102.79,7.63,215.4
2024-03-14 21:00:00,26.066,3.8184,404.5,106.01,8.56,193.6
2024-03-14 22:00:00,27.062,3.8241,399.64,102.72,9.11,180.4
2024-03-14 23:00:00,26.12,3.8282,404.17,103.45,7.18,179.6
2024-03-15 00:00:00,24.95,3.8851,400.2,102.17,9.22,194.4
2024-03-15 01:00:00,24.864,3.9397,403.6,104.61,6.82,189.7
2024-03-15 02:00:00,25.155,3.8253,400.15,102.53,7.41,194.3
2024-03-15 03:00:00,23.934,3.93,396.68,105.91,7.57,176.3
2024-03-15 04:00:00,27.362,4.0307,393.19,104.84,5.93,193.2
2024-03-15 05:00:00,25.043,3.8976,399.45,103.14,6.96,191.6
2024-03-15 06:00:00,25.923,3.878,404.01,102.78,8.61,201.9
2024-03-15 07:00:00,24.457,3.9255,397.85,103.17,10.1,196.3
2024-03-15 08:00:00,25.445,3.8377,400.97,103.35,7.87,188.0
2024-03-15 09:00:00,27.264,3.9355,400.8,104.79,7.16,197.0
2024-03-15 10:00:00,25.485,3.8505,402.58,100.39,7.82,183.8
2024-03-15 11:00:00,24.504,3.8706,399.39,105.08,8.78,195.9
2024-03-15 12:00:00,26.488,3.7888,395.24,104.32,7.08,189.0
2024-03-15 13:00:00,25.898,3.9797,402.11,104.81,8.3,181.8
2024-03-15 14:00:00,25.08,3.8354,399.87,104.31,7.15,196.6
2024-03-15 15:00:00,24.812,3.98,400.03,102.83,8.61,204.6
2024-03-15 16:00:00,25.605,3.8982,396.89,102.45,6.84,187.2
2024-03-15 17:00:00,26.839,3.8861,395.29,104.4,7.99,200.4
2024-03-15 18:00:00,25.87,3.8134,400.51,104.18,7.27,202.6
2024-03-15 19:00:00,25.474,3.8714,399.42,105.05,8.96,194.9
2024-03-15 20:00:00,25.461,3.927,396.96,103.74,7.6,185.3
2024-03-15 21:00:00,27.025,3.9367,399.98,101.09,8.76,191.0
2024-03-15 22:00:00,24.982,3.8706,400.82,100.98,7.07,195.4
2024-03-15 23:00:00,24.985,3.8653,397.12,106.19,7.42,191.4
2024-03-16 00:00:00,26.702,3.8743,397.58,107.28,8.48,198.6
2024-03-16 01:00:00,25.681,4.0392,402.06,102.48,6.7,201.7
2024-03-16 02:00:00,25.249,3.965,394.66,103.16,9.2,185.8
2024-03-16 03:00:00,26.66,3.8962,403.37,104.13,7.99,200.8
2024-03-16 04:00:00,25.93,3.9223,407.79,103.87,8.98,184.7
2024-03-16 05:00:00,25.488,3.8916,403.09,105.8,8.49,186.3
2024-03-16 06:00:00,26.583,3.898,405.64,105.07,8.2,190.2
2024-03-16 07:00:00,25.813,3.9047,405.8,101.98,8.42,196.3
2024-03-16 08:00:00,25.165,3.9427,402.21,101.74,8.86,187.3
2024-03-16 09:00:00,25.75,3.8567,400.22,105.82,7.49,204.1
2024-03-16 10:00:00,27.833,3.9605,397.6,104.76,7.63,175.6
2024-03-16 11:00:00,26.338,3.7976,400.15,102.27,6.72,186.1
2024-03-16 12:00:00,25.605,3.9625,403.63,107.24,8.18,186.5
2024-03-16 13:00:00,26.153,3.9559,399.9,105.95,7.76,184.8
2024-03-16 14:00:00,27.184,3.9387,401.91,103.94,7.8,192.4
2024-03-16 15:00:00,25.367,3.8867,397.11,104.51,7.18,173.5
2024-03-16 16:00:00,25.748,3.8527,398.15,101.93,10.12,189.2
2024-03-16 17:00:00,27.486,3.9234,399.75,102.24,8.75,194.5
2024-03-16 18:00:00,26.278,3.9022,397.02,102.37,8.1,195.3
2024-03-16 19:00:00,27.491,3.8009,401.42,103.9,7.35,187.3
2024-03-16 20:00:00,26.658,3.8801,399.51,103.51,7.9,217.2
2024-03-16 21:00:00,27.977,3.9596,394.8,106.89,7.77,193.4
2024-03-16 22:00:00,25.74,3.9259,396.78,105.7,8.48,184.9
2024-03-16 23:00:00,26.041,3.8545,400.05,103.76,7.6,181.1
2024-03-17 00:00:00,26.536,3.8833,399.77,102.95,9.2,185.1
2024-03-17 01:00:00,27.592,3.9057,402.48,100.88,9.52,172.1
2024-03-17 02:00:00,26.221,3.8642,403.1,105.25,7.19,196.8
2024-03-17 03:00:00,27.299,3.8715,399.16,103.72,7.98,196.1
2024-03-17 04:00:00,27.157,3.8706,400.17,104.43,8.02,174.6
2024-03-17 05:00:00,25.635,3.863,398.67,105.03,7.25,213.7
2024-03-17 06:00:00,25.61,3.9001,399.89,102.28,8.74,193.3
2024-03-17 07:00:00,26.139,3.8821,396.42,105.51,8.06,182.2
2024-03-17 08:00:00,27.259,3.8029,401.2,104.82,7.98,194.2
2024-03-17 09:00:00,27.361,3.9513,397.87,105.38,7.64,184.7
2024-03-17 10:00:00,26.923,3.8739,402.16,104.93,8.56,181.0
2024-03-17 11:00:00,26.783,3.9444,403.1,106.88,8.91,177.0
2024-03-17 12:00:00,26.503,3.9079,396.12,103.22,7.01,185.6
2024-03-17 13:00:00,27.786,3.9017,396.88,101.69,7.53,212.3
2024-03-17 14:00:00,26.189,3.8836,408.53,104.74,7.62,189.2
2024-03-17 15:00:00,25.674,3.9487,399.91,102.02,6.95,182.5
2024-03-17 16:00:00,25.69,3.9126,393.66,105.97,8.8,168.2
2024-03-17 17:00:00,25.623,3.9043,401.93,105.48,7.98,191.3
2024-03-17 18:00:00,25.707,3.9249,397.48,103.52,7.43,191.8
2024-03-17 19:00:00,27.838,3.9284,396.85,105.76,8.86,177.4
2024-03-17 20:00:00,26.1,3.9503,398.26,103.53,8.95,199.1
2024-03-17 21:00:00,27.649,3.8583,405.56,100.54,8.3,193.1
2024-03-17 22:00:00,25.973,3.8271,399.75,105.04,7.32,194.0
2024-03-17 23:00:00,26.855,3.8807,397.85,106.05,7.25,200.0
2024-03-18 00:00:00,26.462,3.8906,400.16,106.0,7.64,198.4
2024-03-18 01:00:00,26.657,3.9721,397.39,105.69,8.94,178.5
2024-03-18 02:00:00,28.122,3.8591,397.88,102.43,7.32,187.7
2024-03-18 03:00:00,27.76,4.004,400.61,102.1,8.65,174.6
2024-03-18 04:00:00,27.563,3.8631,397.91,101.93,8.75,192.2
2024-03-18 05:00:00,27.051,3.8087,397.92,102.82,8.91,204.8
2024-03-18 06:00:00,27.899,3.9778,403.66,103.41,8.12,173.2
2024-03-18 07:00:00,27.656,3.9332,396.11,105.33,7.81,170.3
2024-03-18 08:00:00,27.013,3.9396,398.29,104.07,8.35,185.2
2024-03-18 09:00:00,26.651,3.8189,400.9,104.13,9.38,195.1
2024-03-18 10:00:00,26.999,3.8313,393.85,103.23,7.61,194.9
2024-03-18 11:00:00,27.126,3.9003,403.5,104.49,8.34,192.1
2024-03-18 12:00:00,27.486,3.8939,404.82,104.19,8.5,203.3
2024-03-18 13:00:00,26.902,3.8692,401.88,106.0,9.43,190.2
2024-03-18 14:00:00,28.533,3.8914,399.76,105.0,7.91,180.8
2024-03-18 15:00:00,26.781,4.043,401.71,105.02,7.16,186.4
2024-03-18 16:00:00,26.999,3.9078,402.04,101.91,8.21,201.1
2024-03-18 17:00:00,28.097,3.7574,403.33,103.32,7.41,204.4
2024-03-18 18:00:00,28.443,3.8785,399.93,102.95,7.59,185.8
2024-03-18 19:00:00,25.616,3.8869,404.4,102.77,7.59,187.6
2024-03-18 20:00:00,26.897,3.8902,401.1,104.78,8.19,194.7
2024-03-18 21:00:00,27.724,3.963,399.0,102.16,8.92,179.6
2024-03-18 22:00:00,26.41,3.9222,397.06,103.16,8.51,192.1
2024-03-18 23:00:00,28.133,3.9225,396.05,105.89,8.61,172.5
2024-03-19 00:00:00,24.034,3.8892,405.32,103.92,8.07,199.5
2024-03-19 01:00:00,24.689,3.8829,400.91,104.4,8.52,186.4
2024-03-19 02:00:00,24.626,3.9351,396.7,102.0,9.29,162.8
2024-03-19 03:00:00,25.072,3.8414,401.52,104.87,7.2,187.4
2024-03-19 04:00:00,24.24,3.8894,400.95,104.66,8.28,189.5
2024-03-19 05:00:00,24.88,3.9686,397.89,106.96,8.69,190.3
2024-03-19 06:00:00,24.873,3.907,392.8,102.82,7.03,197.8
2024-03-19 07:00:00,25.089,3.9958,403.99,105.42,8.87,189.1
2024-03-19 08:00:00,24.689,3.9544,405.09,104.24,7.77,197.2
2024-03-19 09:00:00,25.252,3.8741,395.39,103.21,8.38,195.9
2024-03-19 10:00:00,24.709,3.9891,394.55,102.77,8.4,203.6
2024-03-19 11:00:00,23.216,4.0128,399.48,103.06,7.34,198.9
2024-03-19 12:00:00,26.51,3.8895,405.24,103.46,8.64,199.2
2024-03-19 13:00:00,24.526,3.8433,399.33,101.47,7.67,207.8
2024-03-19 14:00:00,24.806,3.8731,397.3,103.08,6.34,189.9
2024-03-19 15:00:00,24.059,3.8978,400.84,102.59,9.21,187.5
2024-03-19 16:00:00,23.042,3.9486,399.26,101.71,8.5,188.8
2024-03-19 17:00:00,24.754,3.8222,398.02,103.49,7.26,190.5
2024-03-19 18:00:00,24.831,3.9268,402.73,103.95,7.55,183.5
2024-03-19 19:00:00,23.936,3.8824,403.48,103.03,9.32,185.2
2024-03-19 20:00:00,23.961,3.8819,396.8,101.69,7.04,199.7
2024-03-19 21:00:00,25.296,3.7922,402.58,103.79,7.96,198.0
2024-03-19 22:00:00,25.16,3.9478,400.55,102.09,8.78,171.8
2024-03-19 23:00:00,24.886,3.8583,395.02,104.53,7.83,178.8
2024-03-20 00:00:00,24.783,3.8655,401.05,102.2,8.28,194.8
2024-03-20 01:00:00,23.664,3.9654,395.47,104.7,7.35,183.5
2024-03-20 02:00:00,23.703,3.8902,399.15,102.74,8.29,195.0
2024-03-20 03:00:00,24.36,3.9208,395.88,104.33,8.07,216.5
2024-03-20 04:00:00,23.863,3.9188,398.36,105.54,8.33,197.3
2024-03-20 05:00:00,24.857,3.8154,398.16,103.69,7.48,183.8
2024-03-20 06:00:00,26.403,3.8605,402.68,104.08,7.9,205.2
2024-03-20 07:00:00,24.56,3.8386,400.46,102.94,9.32,195.5
2024-03-20 08:00:00,24.49,3.9219,402.95,102.68,7.97,186.1
2024-03-20 09:00:00,24.758,3.8918,404.03,102.65,8.8,185.9
2024-03-20 10:00:00,23.842,3.8996,401.08,103.31,7.06,183.5
2024-03-20 11:00:00,25.42,3.9248,391.04,102.7,7.97,187.5
2024-03-20 12:00:00,25.09,3.9072,397.84,103.65,7.34,203.2
2024-03-20 13:00:00,24.696,3.8683,397.06,103.47,8.25,194.1
2024-03-20 14:00:00,24.528,3.9812,398.85,106.04,9.54,194.4
2024-03-20 15:00:00,23.759,3.9348,396.67,103.83,7.51,189.0
2024-03-20 16:00:00,25.46,3.8822,406.24,104.0,7.18,192.6
2024-03-20 17:00:00,23.817,3.9023,406.26,106.65,7.06,180.3
2024-03-20 18:00:00,23.701,3.8928,399.0,104.47,6.85,188.4
2024-03-20 19:00:00,23.855,3.8399,402.67,103.04,9.45,177.7
2024-03-20 20:00:00,24.823,3.916,404.76,107.68,9.92,201.3
2024-03-20 21:00:00,25.301,3.9528,402.89,102.56,6.5,180.6
2024-03-20 22:00:00,23.704,3.9309,402.43,103.61,7.46,197.6
2024-03-20 23:00:00,25.342,3.9194,402.79,102.62,7.38,203.5
2024-03-21 00:00:00,26.269,3.9732,407.57,104.31,8.88,193.9
2024-03-21 01:00:00,26.997,3.8913,403.19,104.5,8.22,171.8
2024-03-21 02:00:00,26.558,3.8881,398.7,102.31,7.77,205.5
2024-03-21 03:00:00,26.793,3.8247,395.6,104.28,8.5,193.3
2024-03-21 04:00:00,27.274,3.8865,402.36,104.66,6.64,204.0
2024-03-21 05:00:00,27.313,3.8362,400.42,104.32,7.3,185.7
2024-03-21 06:00:00,27.614,3.8772,400.2,103.67,7.56,188.1
2024-03-21 07:00:00,27.215,3.9093,397.68,105.4,7.79,177.0
2024-03-21 08:00:00,27.147,3.9631,400.15,105.74,8.76,189.4
2024-03-21 09:00:00,27.467,3.8771,401.21,102.33,8.04,192.6
2024-03-21 10:00:00,27.673,3.8959,399.77,107.77,7.96,194.0
2024-03-21 11:00:00,26.92,3.819,399.34,105.32,9.1,190.1
2024-03-21 12:00:00,27.549,3.8435,399.3,104.86,7.71,187.6
2024-03-21 13:00:00,26.159,3.9709,400.49,104.36,8.69,182.7
2024-03-21 14:00:00,27.516,3.8302,398.72,105.37,6.41,174.3
2024-03-21 15:00:00,26.593,3.9459,402.17,105.05,7.39,187.3
2024-03-21 16:00:00,26.725,3.9367,400.58,103.38,7.37,194.4
2024-03-21 17:00:00,26.876,3.8609,400.78,103.5,9.35,180.1
2024-03-21 18:00:00,26.298,3.8998,396.09,102.45,6.93,182.1
2024-03-21 19:00:00,26.444,4.006,404.14,101.9,7.27,201.6
2024-03-21 20:00:00,26.373,3.92,400.3,106.26,9.33,200.9
2024-03-21 21:00:00,26.882,3.9137,400.86,104.14,6.68,184.0
2024-03-21 22:00:00,25.575,3.9034,401.71,104.92,7.21,199.1
2024-03-21 23:00:00,25.722,3.9168,399.68,103.8,8.66,200.2
2024-03-22 00:00:00,27.712,3.8968,399.99,104.88,6.63,176.4
2024-03-22 01:00:00,30.288,3.9378,400.23,103.93,7.97,179.6
2024-03-22 02:00:00,28.043,3.8951,398.37,103.04,7.52,219.1
2024-03-22 03:00:00,29.023,3.8432,398.7,104.35,7.53,195.8
2024-03-22 04:00:00,30.04,3.7862,403.28,104.07,6.94,182.8
